Row,TRG_003,TRG_005,TRG_006,TRG_013,TRG_018,TRG_019,TRG_021,TRG_024,TRG_026,TRG_027,TRG_034,TRG_035,TRG_036,TRG_037,TRG_038,TRG_045,TRG_046,TRG_047,TRG_051,TRG_055,TRG_057,TRG_059,TRG_063,TRG_064,TRG_065,TRG_066,TRG_072,TRG_073,TRG_075,TRG_077,TRG_088,TRG_090,TRG_095,TRG_101,TRG_001,TRG_002,TRG_008,TRG_009,TRG_012,TRG_015,TRG_029,TRG_030,TRG_031,TRG_048,TRG_049,TRG_050,TRG_052,TRG_056,TRG_061,TRG_062,TRG_071,TRG_076,TRG_079,TRG_080,TRG_081,TRG_084,TRG_091,TRG_096,TRG_100,TRG_102,TRG_004,TRG_007,TRG_010,TRG_011,TRG_017,TRG_020,TRG_022,TRG_023,TRG_025,TRG_033,TRG_039,TRG_040,TRG_042,TRG_043,TRG_053,TRG_054,TRG_058,TRG_060,TRG_067,TRG_068,TRG_069,TRG_070,TRG_074,TRG_078,TRG_085,TRG_086,TRG_087,TRG_089,TRG_092,TRG_093,TRG_094,TRG_097,TRG_098,TRG_099,TRG_103
TRG_034,0.0818458535750736,0.20276008250842,0.212457434785529,0.124966688840901,0.218519898643838,0.146779819107969,0.174939673945862,0.12361821669897,0.134125126250027,0.0660556114891065,0,0.168059034583193,0.0649817979883545,0.167843651702589,0.170441877462798,0.0971127994828819,0.169652133869223,0.12583237000225,0.264950474500997,0.115342887999686,0.183882173629313,0.154136073056176,0.146511125506855,0.160545876900335,0.19628892939501,0.158461815058333,0.189607955835835,0.201890392555687,0.146822925217514,0.104212906397729,0.157825670849088,0.195005842435215,0.120105499461738,0.142058008185741,0.14120218526191,0.121173772032225,0.0652349031570711,0.160391607148085,0.123873500969619,0.169018232927162,0.184482739090042,0.101209545919645,0.0830661691247455,0.0668774546702432,0.171851839070192,0.117766918720762,0.190488435886972,0.140819351282456,0.142202846190002,0.158573792771079,0.206937627677907,0.266618590777624,0.135018714092421,0.13223094907003,0.176707437921586,0.152148903406489,0.103450107391404,0.139161795328588,0.197113080679701,0.202436740635246,0.133198593189572,0.133368645676066,0.140725743487301,0.274956311837949,0.125558313982184,0.116353755830121,0.183178263003728,0.249404392223842,0.158466553276721,0.123611208314104,0.209159488174044,0.22480406972437,0.173762248569984,0.21713640129255,0.101000712696093,0.119298567928066,0.167346153693996,0.0918569826028309,0.114233570821048,0.183851464436815,0.191054440457424,0.165872427537401,0.152824069836445,0.227108831186772,0.203276554949117,0.188679347774479,0.195984107145321,0.130096880708204,0.0947222559816474,0.105831265978158,0.184433535745546,0.179222363428639,0.168049170061288,0.136685456625088,0.135540445764039
TRG_035,0.175833605190296,0.216790305767977,0.138609679138001,0.157875675024559,0.0815042022144509,0.188419283276158,0.222342613757838,0.208375045809637,0.174114418145471,0.154921070028652,0.168059034583193,0,0.154197384601539,0.160914997657782,0.160396714228505,0.144385296871323,0.110934930043121,0.136487560848069,0.169738801501456,0.189979988131673,0.279864859406456,0.127996186295645,0.200195548171876,0.159097615561705,0.216316086381508,0.145705475018284,0.148905612396235,0.189356560607931,0.139235527038688,0.192148518534922,0.155795013350646,0.269434343106358,0.156226878544284,0.16378597649712,0.143725421976881,0.17377525182573,0.174524903326763,0.157600641024675,0.213623157289894,0.248577973870632,0.157179303498839,0.27428218640833,0.183181913946079,0.191444431664658,0.210469849406699,0.199989181661136,0.209302885202054,0.304264113272581,0.329341397672612,0.259169497427345,0.272739650535427,0.28387414065716,0.214856345951112,0.23166810304317,0.171488074098621,0.207306764923121,0.209573917091656,0.206257365315565,0.147481208965262,0.220539725779942,0.235787625483495,0.189656921487851,0.171095636975573,0.145434097497951,0.181973678161058,0.189944516419753,0.242884703979621,0.215580824260469,0.257295962975747,0.201766338703298,0.251736863591232,0.270145288881227,0.187971809980341,0.189433799822215,0.191512227538056,0.190024274923719,0.273256467946304,0.170089042742067,0.155700224668672,0.263464264557599,0.206103445833095,0.157187029813624,0.272873527918959,0.187670374515945,0.183827129935778,0.220189167855819,0.192184568688539,0.229167157097203,0.217226488679147,0.1930190542596,0.313096455231163,0.255830111384422,0.186795152209696,0.168442948688956,0.247604686018744
TRG_036,0.111697349372772,0.163623692046161,0.226252752740528,0.124191133695242,0.170605669376967,0.100329592398826,0.199062640090845,0.167709451507982,0.151489216958971,0.111096743782757,0.0649817979883545,0.154197384601539,0,0.191313286894884,0.153879222669512,0.119727134831679,0.184769039379983,0.109432339226224,0.281614265114233,0.133220619613008,0.215640913196994,0.16101570722823,0.186470020927378,0.185220008329656,0.201910908072011,0.187748791590167,0.161949038873207,0.222486391339728,0.143843345748617,0.144328224520473,0.16938774798273,0.174506811370159,0.089427617698764,0.174958223139157,0.163766656910158,0.174356683840238,0.110096505587626,0.160586928108063,0.201388488322394,0.147543605325091,0.202680211719792,0.106810319314723,0.136781250265543,0.149987999615806,0.227880158624533,0.0977059494459586,0.124667425541441,0.210535265417361,0.203011695730528,0.187206871886125,0.18398816553244,0.274128218279597,0.150608114152521,0.107612468060816,0.229087730030187,0.219967036486113,0.0968031379047224,0.199582817422688,0.162431579073398,0.230095073603102,0.217578313019616,0.159729874594155,0.171226398002748,0.274080630333358,0.157032965924735,0.0764262755392974,0.166891078749636,0.254162972884148,0.159524137840232,0.185615751881093,0.15998371913166,0.290491144236645,0.171167912476178,0.198464803862367,0.0875506750376306,0.141628685056709,0.158427923027083,0.113458147862287,0.127116897546757,0.204687802527337,0.196517824925074,0.205833864555708,0.148841568185044,0.256317292907202,0.195285325647214,0.262217142272457,0.162625249775529,0.22279152800745,0.179831568602823,0.117084636586898,0.249260964884442,0.252667092783632,0.161411172864187,0.191073435686976,0.105347579774236
TRG_037,0.0896167030531926,0.102095678448167,0.155864183319956,0.225514030147209,0.189807032238919,0.185975063642125,0.0756220913586122,0.213054087280669,0.0650843835020587,0.164973829351478,0.167843651702589,0.160914997657782,0.191313286894884,0,0.16312647896573,0.0742653395146039,0.237806736004965,0.196780848957486,0.236023343968368,0.14182589727011,0.154625050288301,0.0809337447618882,0.10486213745722,0.184727662113005,0.19725157403298,0.21419051443426,0.0531827409060966,0.169661704570519,0.0712432016215766,0.100474609511692,0.113844841170073,0.171889950197843,0.159732287257721,0.223745433205412,0.0819968532973575,0.156853995495032,0.114441626319946,0.129368881998516,0.17211210987212,0.117439780120073,0.16495599140676,0.29181450119793,0.189115141606229,0.145798942472825,0.108918325543594,0.251881569293213,0.236642399855237,0.186876450807031,0.280305214135073,0.251206262764113,0.204356903296785,0.27515105263374,0.205636640175534,0.292908318335315,0.152291124534176,0.169255753647483,0.196755994660903,0.0628390584382948,0.135097994008873,0.0653035767848174,0.142134157435519,0.093936926148713,0.0724047666553845,0.175728908413973,0.129387034881152,0.265328099181369,0.281825624732422,0.141639356296323,0.19721374396743,0.194213922594668,0.236627442728584,0.0924197390219721,0.221700350004135,0.127305634863949,0.221648373977663,0.101245734444275,0.279465129940262,0.18992269090036,0.124401006735274,0.147856211046107,0.0361177391358409,0.109383875084702,0.289566445959194,0.128639948129521,0.0868392538451905,0.148173862836468,0.0781830925549167,0.166095705901266,0.0886332179259394,0.240193167876958,0.237777580287383,0.212147777863771,0.272311221501529,0.120232359899738,0.168228384331449
TRG_038,0.0794511740933409,0.199157312420739,0.230382846756947,0.194835480492649,0.162541303392107,0.136839837744246,0.200341698432351,0.104273868462435,0.134031369285676,0.174364786243593,0.170441877462798,0.160396714228505,0.153879222669512,0.16312647896573,0,0.103811604549716,0.206713119692822,0.0839085882871698,0.208518962182979,0.199749966819184,0.186461686164096,0.168020273634305,0.135220072382294,0.182541318683591,0.261664604376843,0.203651138510933,0.159859906206783,0.138793785122465,0.193620607322657,0.181685733982336,0.118649816232423,0.141126923123614,0.162169353664389,0.141506921829479,0.132666360929234,0.104016467216504,0.180685566799219,0.0995248808930477,0.189614798286836,0.185501218753375,0.142116333135583,0.189436149596818,0.115584293417616,0.211283024968125,0.153614492718108,0.20892053029413,0.228718308820377,0.170374765829115,0.224218771107049,0.170508665160086,0.26980969117979,0.220348692300392,0.153568484875854,0.194233965211913,0.107983784788547,0.236302334943392,0.132899894828195,0.192630709434833,0.170499956107173,0.174011603378951,0.155594747019157,0.11054941859702,0.161834754590032,0.152156026844483,0.163815866714294,0.155908762943062,0.158371601407507,0.259140338745606,0.0958321473969056,0.239363220741092,0.116687256851361,0.281366244029956,0.169306313437768,0.130729250621266,0.17362780061197,0.125630681286805,0.188060836792619,0.1602281385642,0.148706737111027,0.171657847245013,0.168838789850491,0.209082821968853,0.162436174629445,0.12798097801696,0.161618117896169,0.173148656985087,0.143141882727781,0.257206880908608,0.197237361899135,0.149579355022227,0.091546810224085,0.125974908372635,0.122274845458386,0.211399378021454,0.179602766964871
TRG_045,0.0513346536795943,0.160221701456628,0.198501320546586,0.174114784714104,0.149199166876088,0.175046595335517,0.12289739494643,0.122211126819252,0.0721579984556356,0.0801941734819991,0.0971127994828819,0.144385296871323,0.119727134831679,0.0742653395146039,0.103811604549716,0,0.141679591363243,0.124228420555608,0.241633007062839,0.0730652021258774,0.135479302461443,0.138320098352195,0.128158610596521,0.108983817140276,0.225111420658897,0.174507987502584,0.143819919366933,0.131511036120423,0.0682970891956663,0.0900379398552165,0.123653607121237,0.120718240143643,0.156511014209439,0.156032418991514,0.095491724312054,0.142232172857346,0.0936608507785527,0.111180305999833,0.103262703854686,0.102815207005444,0.143661954308899,0.200429778642715,0.133412613468249,0.110617479366173,0.105283541858676,0.132382192778991,0.185787714983,0.155871561079386,0.214567580696646,0.170896717091143,0.161285059414139,0.19840806357368,0.18093291401616,0.222920585200583,0.140249552183558,0.0981382060936337,0.173428935315291,0.105755319828107,0.185196878251844,0.111317021360843,0.132453062121343,0.102032537782731,0.103918899477945,0.175346038559241,0.0886002432776366,0.216149503742258,0.206146313261796,0.180037832740926,0.174293302608007,0.147117091879854,0.170464689002079,0.167530489496899,0.208969945160903,0.116803763965833,0.14445296597189,0.0824618364435832,0.215593050669632,0.1073863957688,0.1233589748356,0.109649476308727,0.103671836487716,0.132848601926129,0.190284154734105,0.123592692176557,0.141398924785928,0.12190030154568,0.0883796055772272,0.111194641549746,0.0701532217697934,0.22841151747437,0.197924003422508,0.168687824394877,0.193910891180238,0.112788231533562,0.110939324255451
TRG_046,0.179458163816232,0.278763093938022,0.284155110856653,0.188301433929418,0.137493786349975,0.194607393735267,0.284275559439198,0.215628738800829,0.211583001928029,0.166360898371057,0.169652133869223,0.110934930043121,0.184769039379983,0.237806736004965,0.206713119692822,0.141679591363243,0,0.194321361193236,0.259066276318427,0.158780718778448,0.270492578214606,0.183595858717095,0.230998407347921,0.229942751506261,0.29600613749589,0.188261065966961,0.233475892724394,0.18490209145752,0.206165484205001,0.197206373144472,0.167323433387698,0.234375025781684,0.222612693813945,0.219549658701642,0.211492715937319,0.177773998153456,0.175255303917477,0.188327304415627,0.22171744969576,0.253806980728056,0.260674406228149,0.230342865731917,0.198834083182345,0.247528143186515,0.274098075159775,0.201817924764739,0.270478903610195,0.274511098108321,0.282973658529488,0.279770606381031,0.235554817348876,0.236000636724732,0.251771686393709,0.204371979379664,0.160211473920168,0.186596983455909,0.264934726426717,0.208154066651006,0.231380725333525,0.330810367173359,0.262035904266302,0.239313301596363,0.235168498754534,0.250600584139287,0.187383978235347,0.240445614318131,0.28495738156604,0.254689373440709,0.275447795698269,0.245633218753993,0.249936936933243,0.294948097125502,0.278877954312138,0.208359398743739,0.192797749193346,0.184816110494428,0.281544307533023,0.0859155314694503,0.239214658086373,0.250701440822238,0.286120405463789,0.272749373343166,0.273750408537317,0.208387091867109,0.211520848461119,0.262950707450998,0.218331981244379,0.224333765321998,0.224878486155954,0.27912076801746,0.287363515102964,0.209198388785653,0.238237720638057,0.19554333995519,0.195122164388829
TRG_047,0.134328901129918,0.206079942871614,0.202314286378839,0.176632108584086,0.108769251230059,0.0959232546110987,0.238441905025373,0.0678988876107823,0.154454997515648,0.10444331957138,0.12583237000225,0.136487560848069,0.109432339226224,0.196780848957486,0.0839085882871698,0.124228420555608,0.194321361193236,0,0.250641537438457,0.169930759309386,0.190082516308964,0.164065291657995,0.132845701330252,0.126663314845395,0.189756380945337,0.218640997139661,0.132546292599418,0.253209062078091,0.227146245846984,0.167774287822949,0.0961449144183181,0.179183617568237,0.120140216047551,0.118954386190125,0.152281389220529,0.165744465976402,0.117435646233008,0.171131766689335,0.155586115097043,0.233917159411309,0.169390802806104,0.150493371259579,0.155869033407319,0.215424137595297,0.201283941289605,0.131401171105518,0.134262505225272,0.190349946749159,0.21329326713565,0.13006829751888,0.234696587074875,0.296384799874647,0.200485051545107,0.204074960879601,0.15120672813878,0.190295661185406,0.152889531813514,0.225730959070019,0.136824746368284,0.249078338962328,0.146972845461223,0.17895240533672,0.128078178101562,0.245678716815083,0.214056107331284,0.146710882747891,0.144377966554032,0.227922720251158,0.149483487049812,0.159075600395506,0.120533565102034,0.208730122587378,0.111471663483197,0.249242783905238,0.1174578546684,0.165950184653924,0.186031932872445,0.136622407174755,0.223024852284476,0.188648085490712,0.184532176061498,0.158025032825605,0.155672498335534,0.184786217321557,0.233369368659545,0.184010764255035,0.190001642710816,0.196003648048439,0.167929285467577,0.160556742596764,0.146516831753113,0.179889600457329,0.189428218920698,0.227708967649882,0.238063237933205
TRG_051,0.241623350468041,0.264013524996952,0.14914001702001,0.239733014490987,0.200523481930077,0.180792437941835,0.289909919975484,0.274825277708119,0.248992187274018,0.280406565985073,0.264950474500997,0.169738801501456,0.281614265114233,0.236023343968368,0.208518962182979,0.241633007062839,0.259066276318427,0.250641537438457,0,0.281943770922095,0.346812747364811,0.230955953489832,0.222374795002295,0.265791560302192,0.200890650547435,0.203412293143671,0.248511030698204,0.191259020853211,0.235045355593696,0.263429023320536,0.120595534848348,0.234205498182325,0.214261190765013,0.198792296476778,0.207886262514016,0.196266066711805,0.230492313680882,0.228737389929004,0.265207307966245,0.279413354167683,0.181637410884374,0.365317188093867,0.225561780940037,0.228248093312517,0.278016907279014,0.31243679870924,0.29434752528875,0.31880835843423,0.359437958681882,0.311431639470529,0.247571975780073,0.209650802047043,0.236929477497965,0.324475851960077,0.203343652369717,0.265199977569088,0.262742649659225,0.206250552112479,0.225071107364533,0.308237194223134,0.225790170970894,0.213184014054116,0.216698056141616,0.182551048278649,0.259649465468792,0.299383807247698,0.242126032845391,0.301851958739946,0.342424805056748,0.329706424243868,0.239270176190117,0.259619220259379,0.289800282347488,0.245155448254621,0.289035786745369,0.242522983825504,0.334650834531788,0.257066411563446,0.211720133458639,0.333044737512537,0.216173599259559,0.262308771164521,0.360998215505372,0.245861535919685,0.252755439561541,0.274955156728935,0.269218827821163,0.309007059174457,0.257201983299386,0.309487949139829,0.290908150179739,0.265668076986675,0.187725500420658,0.213467537005556,0.23143159918783
TRG_055,0.150343696161179,0.195817849434183,0.276233254969287,0.18674586916018,0.167422717306722,0.223462336970177,0.156555389239634,0.148150916371614,0.136328754336241,0.11287800663449,0.115342887999686,0.189979988131673,0.133220619613008,0.14182589727011,0.199749966819184,0.0730652021258774,0.158780718778448,0.169930759309386,0.281943770922095,0,0.192925969044454,0.174073905813795,0.163159025665402,0.154953524687424,0.225369835558505,0.204473144910401,0.182571662522232,0.219799464204967,0.0822488865078711,0.0873222828701027,0.149756922601353,0.230124319533376,0.183119973771052,0.231242415879379,0.121354497367014,0.135040121128716,0.0854631317815225,0.171314454334133,0.123512276395548,0.161818749596652,0.204107894457301,0.259372211814159,0.229629242283493,0.156717953598368,0.194458992026229,0.157258522897464,0.214015104866964,0.243860457631166,0.284275761407738,0.20499724779549,0.144646820362797,0.287416334078078,0.22460483500779,0.208138387858372,0.151124069318289,0.0832152531684723,0.222551582606001,0.183646432505633,0.206612006803912,0.215981244912247,0.138319135505998,0.0701208534166771,0.145365077772469,0.275160094767483,0.0491270072201916,0.23181026561677,0.279988448991194,0.257446130823377,0.220280705426942,0.11670662902705,0.224797550810329,0.23312749533236,0.238290433026189,0.115638605627494,0.18040551996965,0.102004723420316,0.296345145586923,0.129003287788998,0.125635431002567,0.192384619277732,0.177242418460434,0.24537161598864,0.263461311400272,0.128277228552546,0.198298078886404,0.18724293222482,0.196055677563589,0.112601533533783,0.0770499256222327,0.265242873485434,0.180201080424409,0.124837613013676,0.266495859504196,0.140456955015023,0.16496915334868
TRG_057,0.0919299414477082,0.281562910998441,0.245336732459999,0.146781111713616,0.302433845639659,0.192754763986895,0.160440601942627,0.222295017324524,0.0905291847917861,0.124893664931812,0.183882173629313,0.279864859406456,0.215640913196994,0.154625050288301,0.186461686164096,0.135479302461443,0.270492578214606,0.190082516308964,0.346812747364811,0.192925969044454,0,0.240754277710147,0.0776495586705034,0.0968061578101446,0.319056646523473,0.137423873922829,0.233592366435455,0.192104128596521,0.147993031615374,0.102708058802061,0.216220966952491,0.0678059557071266,0.27477060425966,0.234007446000335,0.173713579648692,0.177930094330727,0.206235081105925,0.258468494215871,0.131427603088237,0.122334779689239,0.230399274132897,0.14395056320884,0.214320733233126,0.129952219903274,0.0582150581327875,0.113221769508313,0.165873434183777,0.11222373423458,0.171073227120923,0.152247452323187,0.152869625347468,0.280758011400971,0.250626910899416,0.252820761783852,0.162999211460488,0.197613096901823,0.25502060675547,0.14472847105345,0.30002192095436,0.143931401662432,0.165927918898915,0.223172403729591,0.19620927099929,0.21934209611415,0.174980005177028,0.197912572583527,0.193600282239439,0.215187655108001,0.189267630154251,0.107176568861877,0.0968810724928643,0.10630113513888,0.15314476904558,0.305961445598308,0.116925820640645,0.220317935831627,0.21060692954861,0.240406215503061,0.285628273713029,0.0625480415218876,0.186769199102056,0.142074165264998,0.150833230490846,0.331974630001318,0.116080752839858,0.130495487354231,0.163870853146671,0.104396201118972,0.0992746729729644,0.25266318132623,0.219912463842544,0.198087752187191,0.231668677488563,0.181926247351543,0.209601237682746
TRG_059,0.161862520429117,0.0705177755251634,0.117339244812322,0.246980487634608,0.0871960337861832,0.17094153094075,0.12477560652966,0.243219200716303,0.0996237951549409,0.206988830927207,0.154136073056176,0.127996186295645,0.16101570722823,0.0809337447618882,0.168020273634305,0.138320098352195,0.183595858717095,0.164065291657995,0.230955953489832,0.174073905813795,0.240754277710147,0,0.155303923712922,0.257050788865045,0.209078936602563,0.219293682879886,0.0994375592731362,0.28235957144695,0.0809251508082806,0.149089480774203,0.212652783258939,0.234250699912535,0.0690533098666682,0.167940107480481,0.140289964470867,0.171852084920537,0.202969542851001,0.210896625747818,0.254932118197707,0.173291971245685,0.222334046255137,0.290160163319154,0.219331849587699,0.152838408294194,0.191431313137699,0.239746351147773,0.185675699958478,0.269443232673009,0.336311703755735,0.29975949278541,0.240025836589334,0.317076402190417,0.16810729234744,0.258932480205365,0.294153401710273,0.27011372327724,0.163353469704485,0.115282720792169,0.0617843624425963,0.129749704292705,0.187312531748115,0.123787481919518,0.173133194199105,0.220666892451586,0.161098975304629,0.200902340406045,0.223317950097815,0.189713109634601,0.245165483309869,0.208076481210662,0.304845258554715,0.190817093510321,0.284663831422762,0.163310132866173,0.207699534028049,0.165758996376506,0.270292248315897,0.164529389503472,0.108725415036242,0.263040357448112,0.126818953994103,0.202539746507455,0.299680955699075,0.166565653022388,0.100604280154528,0.26243297723355,0.10766214229723,0.249605251101894,0.167149891547187,0.215100978817155,0.308166578391303,0.296614222476874,0.228233257534785,0.121626736560823,0.201507643200027
TRG_063,0.116187039382171,0.195209196931298,0.215971551256387,0.129869482281699,0.232272400944579,0.17470400885868,0.0845663137480557,0.162888256748311,0.0665415457069102,0.0848314026260883,0.146511125506855,0.200195548171876,0.186470020927378,0.10486213745722,0.135220072382294,0.128158610596521,0.230998407347921,0.132845701330252,0.222374795002295,0.163159025665402,0.0776495586705034,0.155303923712922,0,0.119665754249388,0.229868818526128,0.139233473604242,0.145652576046534,0.196326154052632,0.113899132895833,0.086732040210468,0.178548756482187,0.141335890187226,0.23891498385377,0.17483376338343,0.126445432031772,0.106660740428476,0.199323111361413,0.181158049063114,0.126887501805268,0.191804672727062,0.161234754258136,0.202595820180246,0.212384506600647,0.167989481871537,0.120189667840055,0.16891060366578,0.133665231748189,0.165930299042346,0.233674057495365,0.175162763226528,0.179078150523017,0.254790671350475,0.200202426177564,0.224655122267576,0.134771602909247,0.170643700756794,0.23186007021897,0.158556539445087,0.252644863111399,0.165130474321167,0.197932976784572,0.159348434565454,0.192295091155731,0.174837941606303,0.145616265331029,0.217046076469308,0.204772873610193,0.168341563219525,0.160962939201429,0.088331755415993,0.145745285502973,0.16663481970668,0.158790381101492,0.19972568025976,0.113363244062422,0.165866642476337,0.227905951924662,0.215477170575767,0.185978300965135,0.112346300952289,0.183054037034391,0.159835280747494,0.221194501476886,0.256367724985652,0.0986573088736442,0.107385168588409,0.146136219553604,0.142255690380848,0.0814977554492581,0.229287324389865,0.216580296072304,0.208501281144515,0.221266099699516,0.166049905191516,0.243612918540085
TRG_064,0.107995395474743,0.269431893183262,0.252970016620957,0.101379959046429,0.192256686951929,0.169615243331092,0.25435689012939,0.214510357475248,0.135522888434082,0.0841645798513272,0.160545876900335,0.159097615561705,0.185220008329656,0.184727662113005,0.182541318683591,0.108983817140276,0.229942751506261,0.126663314845395,0.265791560302192,0.154953524687424,0.0968061578101446,0.257050788865045,0.119665754249388,0,0.262946378352419,0.133743195036005,0.20063925361431,0.218272254417257,0.14393535728407,0.139613131919745,0.157737576770062,0.150885074992417,0.17446889072069,0.157083942205989,0.191642799467047,0.107491752176246,0.160287983641393,0.174094634493101,0.0746630643132008,0.16613731792774,0.118839231012359,0.156187803325015,0.177265293427029,0.138479990472016,0.11757368238971,0.0768089448603,0.0958582142942807,0.124484141046064,0.159872371850409,0.110426262935147,0.198301751276264,0.279387136557101,0.223487681677311,0.202623969396745,0.116311553931664,0.149712330009583,0.216835450489001,0.160370788658394,0.18698096794349,0.231174077027809,0.116475333820393,0.168223314453306,0.166769113366196,0.175906621700512,0.167941137277312,0.149578021844305,0.137238522691327,0.267641854197509,0.178010879406769,0.0928610760818503,0.137599338535882,0.148566111653783,0.0806559822707357,0.249391673595357,0.0671588686167025,0.165705447327805,0.159009757683655,0.220408093540699,0.250932841509277,0.0734922079547241,0.215877020163865,0.111483938912872,0.142300915261792,0.251312829829597,0.176943562695754,0.0975526154951004,0.221930223480919,0.0786265067499707,0.0877333033428102,0.208804555810883,0.236286189923769,0.140970170629117,0.207172196299454,0.179925380879821,0.21280127464846
TRG_065,0.199632847547674,0.1906816538055,0.204312483531129,0.202186714388928,0.230157255199829,0.167139998799724,0.24868837742127,0.169445193611784,0.231106970863843,0.17853811032405,0.19628892939501,0.216316086381508,0.201910908072011,0.19725157403298,0.261664604376843,0.225111420658897,0.29600613749589,0.189756380945337,0.200890650547435,0.225369835558505,0.319056646523473,0.209078936602563,0.229868818526128,0.262946378352419,0,0.24963801430728,0.165467896560398,0.227028588667525,0.204158153306755,0.225881085948494,0.151533195096819,0.259297705573347,0.18235668620297,0.207076884335003,0.225838752762621,0.255285720125803,0.152780896743219,0.198166759741946,0.195002585544695,0.205945593668843,0.234689945236152,0.312782784383521,0.257232320865807,0.249242062038559,0.238285984822134,0.300453815942904,0.265727148443939,0.291038740141808,0.349434083101888,0.299439317772286,0.241731155685097,0.180602249222488,0.264783319488136,0.262889572305024,0.249657111444135,0.175856286886054,0.25170621361748,0.131991559663335,0.175928602681206,0.218341124944261,0.189284334041496,0.200079086191309,0.157599201891701,0.221753613597217,0.265623672020391,0.262126258802985,0.2705183196567,0.250694939788117,0.240307365424652,0.195181235972089,0.280081183464356,0.202876749880626,0.243949238784916,0.201885006796031,0.243077016157497,0.233437226158725,0.294433699969113,0.280239679855873,0.234496095088887,0.325400562437257,0.164806632994745,0.183652302266936,0.319416145673643,0.280577115613248,0.147428558332703,0.233547162779426,0.208389720788145,0.255647675923004,0.257529544841005,0.200906307644266,0.292839509818536,0.28139682224944,0.333943792195261,0.241835411330211,0.206764264821644
TRG_066,0.134594335025769,0.229816540019072,0.163647138250268,0.130465543110787,0.274799373059052,0.112768304424346,0.166241371442194,0.230504196331566,0.165836737959988,0.155708583869936,0.158461815058333,0.145705475018284,0.187748791590167,0.21419051443426,0.203651138510933,0.174507987502584,0.188261065966961,0.218640997139661,0.203412293143671,0.204473144910401,0.137423873922829,0.219293682879886,0.139233473604242,0.133743195036005,0.24963801430728,0,0.228758054391098,0.230869694483237,0.203964419807256,0.160304250340051,0.182528604332436,0.197888603024556,0.222223036214427,0.202176305787915,0.173730376924552,0.188527099751429,0.193580891980726,0.1883611004989,0.134072487757699,0.209789886638244,0.16243156263638,0.165717771231504,0.19431234908467,0.163998893911086,0.166694144161762,0.133235034822102,0.205000248289319,0.15336714937714,0.177961317189463,0.140864818671533,0.232798036074837,0.239768873168115,0.24374250897408,0.197295829751526,0.170559385676361,0.188666060423979,0.173814118778264,0.180600727669196,0.28890021462228,0.245407880058499,0.155456560990609,0.18591495251522,0.206498717112354,0.150748387253901,0.2377460795843,0.167059158324221,0.197528205911453,0.228921591548763,0.159686746832612,0.158327347719572,0.184440930814728,0.203757277973282,0.150191082074438,0.15838178444611,0.136842767697593,0.198103332726286,0.173681619591046,0.189084154037016,0.218755765455054,0.151022544364871,0.241172499944951,0.185537194570687,0.158096391279227,0.244362697450772,0.182460517611698,0.161545023134179,0.231414902517059,0.149799226079918,0.157523020321153,0.202862673334056,0.232169039324027,0.189851777640098,0.272412316270334,0.180624894373009,0.210239548117107
TRG_072,0.157741793850372,0.0852790812552219,0.217528356941706,0.216189051450851,0.152626043058945,0.145005407606604,0.165120905061632,0.18410162812562,0.129309832835129,0.198381277149845,0.189607955835835,0.148905612396235,0.161949038873207,0.0531827409060966,0.159859906206783,0.143819919366933,0.233475892724394,0.132546292599418,0.248511030698204,0.182571662522232,0.233592366435455,0.0994375592731362,0.145652576046534,0.20063925361431,0.165467896560398,0.228758054391098,0,0.186287151069504,0.0777858069779226,0.16172053508408,0.124751359459416,0.249685464191461,0.155567955611356,0.2675473931271,0.106319437751734,0.127326081778108,0.157660795304319,0.160178534405218,0.217602584082158,0.181948420312541,0.206579463036136,0.29434499839719,0.23427179355292,0.223786716964958,0.197700288093016,0.272822310848875,0.238333712763123,0.296784514125214,0.381041916175223,0.328089337637673,0.266232242277715,0.220526973175523,0.197675406317107,0.299937679288477,0.203134360909725,0.250402168035272,0.207044542222359,0.116753347833541,0.133556777803985,0.145546174361751,0.178242270098516,0.104149378274066,0.104105055936853,0.179009528215655,0.172963157722974,0.272079601727217,0.30843531275921,0.211522115180668,0.230281849650273,0.241368142192084,0.200093997354396,0.148543690718027,0.212858326084992,0.119266986279557,0.256907679820901,0.142203716035712,0.329879733258951,0.227454809693755,0.125493811820817,0.229127766923747,0.0791227539910732,0.1738016015785,0.330411559028539,0.0965175903099049,0.111909391966652,0.237902108909181,0.114397498364061,0.244355530187492,0.161646446867598,0.23216546603848,0.234210679154899,0.22617464603576,0.232183328602848,0.195689049167274,0.206598422694541
