Row,TRG_003,TRG_005,TRG_006,TRG_013,TRG_018,TRG_019,TRG_021,TRG_024,TRG_026,TRG_027,TRG_032,TRG_034,TRG_035,TRG_036,TRG_037,TRG_038,TRG_041,TRG_045,TRG_046,TRG_047,TRG_051,TRG_055,TRG_057,TRG_059,TRG_063,TRG_064,TRG_065,TRG_066,TRG_072,TRG_073,TRG_075,TRG_077,TRG_083,TRG_088,TRG_090,TRG_095,TRG_101,TRG_001,TRG_002,TRG_008,TRG_009,TRG_012,TRG_015,TRG_028,TRG_029,TRG_030,TRG_031,TRG_044,TRG_048,TRG_049,TRG_050,TRG_052,TRG_056,TRG_061,TRG_062,TRG_071,TRG_076,TRG_079,TRG_080,TRG_081,TRG_082,TRG_084,TRG_091,TRG_096,TRG_100,TRG_102,TRG_004,TRG_007,TRG_010,TRG_011,TRG_014,TRG_016,TRG_017,TRG_020,TRG_022,TRG_023,TRG_025,TRG_033,TRG_039,TRG_040,TRG_042,TRG_043,TRG_053,TRG_054,TRG_058,TRG_060,TRG_067,TRG_068,TRG_069,TRG_070,TRG_074,TRG_078,TRG_085,TRG_086,TRG_087,TRG_089,TRG_092,TRG_093,TRG_094,TRG_097,TRG_098,TRG_099,TRG_103
TRG_066,0.285415255670351,0.230354859267851,0.235705236902453,0.203507306942693,0.271719188520371,0.218081068743761,0.235210805431088,0.29749001297465,0.218269620299491,0.225793166917109,0.209099953178965,0.19391272859849,0.145357782098725,0.272262216112081,0.196873461899889,0.280958148786127,0.253379465733177,0.171557793682849,0.222964045398655,0.204802131866888,0.200678168974234,0.180673016172629,0.268984928156236,0.286563798572393,0.168374336374236,0.219939307961814,0.294513471744889,0,0.283380426292288,0.254398916020709,0.214697107638319,0.145538489897087,0.236009761657545,0.190180741575856,0.25600873258939,0.293095646535225,0.153786568185034,0.257397048569222,0.184785575251383,0.287298362835903,0.135711968738882,0.244136528904088,0.259007582406214,0.178255033116379,0.246911055930776,0.187159136840025,0.16402224997424,0.199369259349788,0.189015553549745,0.196005904329382,0.187439310865156,0.231180116490786,0.252460515580924,0.20020827686867,0.186982089656864,0.318801292273522,0.312351663646554,0.23429017952498,0.260023622581351,0.179226788028733,0.211871765391874,0.185707593780084,0.274272027674468,0.185589327030256,0.245042954761158,0.162968410109902,0.174484159413239,0.19378772933264,0.22163058546666,0.252234678629455,0.26854998154797,0.324762584418489,0.224025531490159,0.251920688603691,0.239012863756241,0.248401068155072,0.185306384893536,0.218119754303456,0.226877297948043,0.236202291317988,0.216823409256371,0.214301046700434,0.285983722262907,0.245293605098024,0.300615361200586,0.230027427228729,0.176940957305226,0.223608825735861,0.214498981536015,0.267295054256937,0.242732394180772,0.179117728251089,0.339054676835986,0.106030216889523,0.28241142398629,0.269441343441375,0.185255985164576,0.223699047333588,0.26564037852497,0.267730342439372,0.237383090627306,0.251081946218122,0.171757297863609
TRG_072,0.15727218479864,0.244299208119308,0.178988640452567,0.240438934226403,0.164350933602203,0.222616024486589,0.0970905668428729,0.312462474459286,0.201249314969132,0.113981368027844,0.210536400628065,0.153373337096767,0.154736310366654,0.133945564313151,0.219534646094471,0.203634357844367,0.225056704265899,0.148667118174596,0.25130922653593,0.133925448561822,0.230521489213734,0.166508218273783,0.19116623107501,0.138894774008982,0.285243147062591,0.219107665285309,0.215868656399786,0.283380426292288,0,0.193789686739462,0.142789426891117,0.250644948547967,0.244034822873635,0.263149847933891,0.193159050603917,0.26247847288034,0.244660342002827,0.214918814587066,0.231378923151739,0.140619499935032,0.193214756016357,0.183747592948742,0.137438460888793,0.217527820939863,0.209502776959405,0.249007327996278,0.244835739339063,0.293344326031569,0.197585986026307,0.264785451294533,0.260546285995563,0.194958437457294,0.254563273750259,0.233326653836387,0.33207869524146,0.178816270006131,0.169708410422211,0.173015977225744,0.356633800217494,0.259530017039575,0.271617041767747,0.199817816314487,0.160746674983042,0.241455691718996,0.189832382512756,0.215947649399218,0.218121857404423,0.214090470944894,0.147023876405991,0.236156550356011,0.145450273134112,0.242701354241423,0.131844422129045,0.1977486382927,0.308629335935181,0.222388939526088,0.289701398664806,0.238259554568435,0.310289141158524,0.104562268122444,0.301149374099564,0.208012047611388,0.294700032083214,0.235094766627314,0.2245804520568,0.173274362897857,0.223052708204891,0.249934979732041,0.227490411799032,0.186525480511035,0.1719568071463,0.252377155982571,0.232255456668435,0.282589309649843,0.210360246302945,0.264324014112938,0.133881799202049,0.196218511439503,0.201065254225836,0.201633790306481,0.259891510562871,0.214895436955977,0.173052556195984
TRG_073,0.151876538829953,0.215559728063328,0.252843125171374,0.211918757756717,0.193279225883615,0.222644731794485,0.201062091847799,0.239086697083738,0.163540167272999,0.122123369363961,0.251752448958126,0.189154119178102,0.174621398242614,0.144054296981297,0.138963494461122,0.173141531041757,0.141243184578529,0.198749133069292,0.181839689784322,0.213816323539421,0.240356641909231,0.155822178068132,0.242483864772701,0.252630185998309,0.191112656083392,0.170494885746284,0.219011890960204,0.254398916020709,0.193789686739462,0,0.151013328305745,0.223453503104245,0.247090806258971,0.135005564244343,0.232260654165692,0.197177703328158,0.21163717348221,0.196779549268322,0.201720295250064,0.160579724576208,0.22202807916702,0.179815032194467,0.174014786103043,0.163865530163454,0.15122441796846,0.192769046794884,0.183615709184633,0.123585184635354,0.141300129674924,0.167553165953529,0.165330068911336,0.0987821847593051,0.177070991160459,0.168683912896546,0.205705423448407,0.147468918199213,0.102368278492056,0.139777924502631,0.17988820164091,0.181788978874485,0.209370707226705,0.197775359425351,0.283716327654849,0.10138600387864,0.105854522443125,0.207175511150375,0.138926316505947,0.219596281289783,0.140883372485256,0.0508595567983825,0.0911589246360122,0.209800291245175,0.190983923229579,0.178912891320879,0.194172765398166,0.206656788668671,0.232588842977257,0.134972132202506,0.264226687981626,0.18046580114989,0.263023072753248,0.272316723985166,0.129460474240818,0.181720392082549,0.0843822805472105,0.146457063547628,0.119693382822324,0.274478618342377,0.222616899449494,0.116099528556261,0.132416237759195,0.238413834585504,0.250251923849923,0.206583812856572,0.210135953193225,0.161880906428114,0.166730494870407,0.206788485619923,0.0723358940779367,0.157458477342108,0.209713391401273,0.153637598627091,0.200237365741405
TRG_075,0.170735098455468,0.18373177308275,0.181926833137301,0.14423080795582,0.118389685359773,0.16040906336784,0.0848211191662691,0.11682462042818,0.0764077685373765,0.136145182889095,0.153401269909092,0.126548214837942,0.187940181011197,0.162170540430668,0.0903448421197325,0.123280002393197,0.156170210559765,0.171542396467045,0.23100293641961,0.149177244815566,0.232172578454082,0.142792881508426,0.285440925726664,0.197888847439497,0.226398826710505,0.141039475690893,0.200248079106739,0.214697107638319,0.142789426891117,0.151013328305745,0,0.124623322965543,0.241140524696433,0.167234455187692,0.0985379630752048,0.174398503411677,0.171557328222813,0.0528152107313932,0.166892123712332,0.130394684303485,0.210462911479186,0.12676654963757,0.178822814801968,0.145172599207037,0.207743542784445,0.210743894684937,0.133725744061533,0.180944548434747,0.0767718567326611,0.250332691276531,0.149368350238571,0.139305466236164,0.17009087334163,0.150993830423222,0.206307767828776,0.197457285035545,0.179706898536792,0.14327040168165,0.24356234122418,0.14451289428899,0.237068638461533,0.109842816201262,0.0970224101256081,0.132883970219726,0.184802660423442,0.162324631992787,0.168505495679452,0.188381331045224,0.122359029886426,0.16715452534532,0.221815683384028,0.184787142883386,0.256956006281378,0.157272795694596,0.177200708678715,0.285471325855607,0.276714499909058,0.209315498172462,0.294202768689874,0.148217406888838,0.212588668859815,0.199235308704032,0.211902146258737,0.147541173034977,0.171878773217275,0.155271178005524,0.156939788839499,0.212620603718948,0.230086064263796,0.230025053866412,0.199523196883208,0.147374297608406,0.268126173401095,0.194587227618584,0.246314706047613,0.207686150624205,0.081687628527273,0.247043968704651,0.10331051020876,0.158537794169125,0.239860400928882,0.192515785250875,0.217900043911633
TRG_077,0.243873101237462,0.174335769246895,0.23583208108313,0.203377230881455,0.215896465593006,0.214094934730554,0.146143658349765,0.237129709309171,0.1984486887007,0.145896273888135,0.249138689628947,0.215110584771293,0.226217812640969,0.266367041372726,0.222400439720829,0.27496532659647,0.178190975713053,0.188018557121407,0.176978207761035,0.177413482671535,0.171392233196002,0.172745618044442,0.336049930873732,0.201810869433959,0.161067207886694,0.192707812211856,0.28853087901778,0.145538489897087,0.250644948547967,0.223453503104245,0.124623322965543,0,0.271316528413646,0.155775768916333,0.142825866941987,0.190152833850783,0.204634982131581,0.224324793198497,0.116980978824898,0.199865800305972,0.188333539017694,0.0942125989256627,0.194039945999921,0.152288495360713,0.232901342268431,0.161762962644255,0.114050326513255,0.220739864740485,0.11644505572744,0.232459416216753,0.11107069455733,0.22675389935581,0.254612885141561,0.163208224878899,0.134164025876456,0.244178794042249,0.269635475536027,0.237658725578933,0.216259860487682,0.170674157047139,0.177711323420803,0.147020979390446,0.25616281565394,0.236141765196055,0.160425075342414,0.195855196024519,0.145927182812422,0.202093955933997,0.21948110619131,0.250767672126461,0.18821631096044,0.262046911045801,0.280456944692959,0.238934253286608,0.221704690343011,0.320105765689863,0.259160023564483,0.212978565234404,0.192044931361846,0.280615617860163,0.19882582983511,0.287517574014452,0.207093066780029,0.214246387941058,0.270161886356401,0.218671377306658,0.186934962071909,0.242318460652032,0.211248669659473,0.241866827160347,0.198947893206776,0.109048493768494,0.257589076130699,0.0929306254636151,0.221392244554404,0.248292313925594,0.165915902420685,0.231628216608466,0.203386901332136,0.255999024720292,0.258692584295041,0.248534977183729,0.25774354259111
TRG_083,0.18777668460993,0.327318486286412,0.362085173931811,0.2808334960921,0.210727998665317,0.188260411110499,0.266966783201244,0.369055521192442,0.214498076545195,0.278057892989088,0.326325488311816,0.208932372584377,0.213937424591673,0.257176899534806,0.320658019591457,0.28093821440655,0.190006134669932,0.141722133143207,0.291450478294161,0.243851217875368,0.356752923569718,0.331882955048803,0.274640644830698,0.30429589979573,0.229447380438283,0.240691982345897,0.196723947152664,0.236009761657545,0.244034822873635,0.247090806258971,0.241140524696433,0.271316528413646,0,0.190932203538575,0.242512736028954,0.330045989088284,0.206063529699978,0.201358898123822,0.250569384750908,0.243887658277497,0.178840512105749,0.23486756062745,0.335130161197732,0.270673299101847,0.207711794417975,0.310231126455683,0.192399873446108,0.264672325354625,0.236658710777525,0.253242563453629,0.266177268187071,0.187167439970747,0.221977181692429,0.311363666516255,0.303084502092574,0.309637070238829,0.26543959086045,0.202485650912054,0.356557370366323,0.295202586554527,0.218615342268953,0.267542662193574,0.287734987115473,0.261756699074418,0.29792008508665,0.335016447891417,0.245588452208087,0.321085127998799,0.371056852729316,0.341166724825147,0.335642833462623,0.332213483087253,0.263071688474855,0.192424388352033,0.385751802505032,0.141536531634207,0.201276795564369,0.248094683884597,0.258665882396675,0.278430330134153,0.326631978264024,0.244658051156267,0.369553639189947,0.341000785411624,0.24382492785158,0.232909985641241,0.249758157522241,0.279680621732936,0.261031875494443,0.201580502340949,0.271720695524947,0.196294084688703,0.276292690965128,0.195692918660741,0.287331813172465,0.318354257584569,0.322452169169998,0.236624820453998,0.248406406680047,0.331459220265645,0.250976061697441,0.264685486180479,0.304947582372433
TRG_088,0.219177092516256,0.100737243465626,0.173012259590531,0.155196612892035,0.148443408646445,0.104458154671947,0.160746270458376,0.155862360485842,0.169176167657115,0.165747451338434,0.151613723409064,0.218181839476833,0.225418687389704,0.246983862776978,0.110697286178286,0.136257865213934,0.213681365911479,0.152202028570006,0.151064908825365,0.199239002001885,0.181747051429761,0.184361759102248,0.284951849862237,0.271698377618761,0.114644710892347,0.0622201237078824,0.244169327127306,0.190180741575856,0.263149847933891,0.135005564244343,0.167234455187692,0.155775768916333,0.190932203538575,0,0.167300813447838,0.113736974689917,0.122319517409471,0.215845407618136,0.191002925543507,0.233594033149962,0.145257002848355,0.148392526378587,0.172154041573327,0.13941585299114,0.248298275392243,0.127275448027384,0.121744197617943,0.146952538245074,0.0670832282515734,0.174757349850922,0.217995094895579,0.117114926621379,0.214223184804065,0.116708377978044,0.0974884127183177,0.263485440759303,0.209041622376453,0.241658896582092,0.195214095300065,0.220821639042184,0.231879801007243,0.196533788916236,0.257334458815992,0.132803730367827,0.111842014791266,0.242396287056165,0.210591060865728,0.232706642910703,0.122192763762294,0.0879032453067152,0.168758257485749,0.272638004641268,0.311549056880798,0.202940192876379,0.13898214615747,0.28164344762683,0.144408793665827,0.221081167426125,0.136162709833341,0.265088712613157,0.225573905457571,0.244670310405733,0.175308629135265,0.177127288114135,0.147985323793986,0.246561510997179,0.0924462730120714,0.185357696203678,0.223222405719966,0.151562312551708,0.243138015848473,0.173903624828092,0.316817468289756,0.211177217065692,0.253191980420997,0.164983040953129,0.138534188702455,0.188810770271583,0.121279885515967,0.191909662528773,0.186006135496644,0.242014472770276,0.249994172794805
TRG_090,0.141277989382692,0.211114376635151,0.128262082685133,0.174212494611449,0.166865700583711,0.173203384070315,0.138237047363489,0.219549716751681,0.170103089913937,0.162558800511115,0.122589138255187,0.144132841182185,0.21569792833912,0.208028457773935,0.216090578398267,0.177570499023901,0.167126871579526,0.205352752340604,0.199075962245029,0.122160586813221,0.12289995035183,0.210981444044086,0.171067935646492,0.206820077187265,0.191326593471845,0.106204919427766,0.181718529405058,0.25600873258939,0.193159050603917,0.232260654165692,0.0985379630752048,0.142825866941987,0.242512736028954,0.167300813447838,0,0.138295725886805,0.137936045920828,0.123664028858456,0.2304261276334,0.230473348497211,0.174901221516822,0.170166010135049,0.219957555588937,0.165285874445853,0.236733017292188,0.1209946294241,0.159379210682496,0.256920795910946,0.159646051359852,0.217647167505458,0.201468325282375,0.195984545112642,0.142984812777554,0.153344881689092,0.148955473249138,0.249299656206771,0.249403638641709,0.168785046580586,0.25831845083212,0.227028976356631,0.191514986458341,0.100315094042889,0.224892372349117,0.200881618652978,0.193373442242314,0.255760444871623,0.235685260605898,0.215918066563225,0.150009674971782,0.217648655811397,0.174952322222209,0.328143835493128,0.294773049669407,0.136855627459028,0.186352723033875,0.29801447998776,0.210431022416201,0.20026499819894,0.259473160445262,0.214151464071233,0.246887906405805,0.18042776272745,0.24766497753895,0.213514936238034,0.264347491106471,0.169874020429474,0.137391042656231,0.124172092534673,0.193892350028792,0.215746140657111,0.174229130098905,0.267160235348683,0.284587832183064,0.16037682470455,0.181679773433237,0.23215741562713,0.134793559668985,0.18533832028828,0.23851304168641,0.1930668079753,0.146876222403925,0.267456417722318,0.285995214945438
TRG_095,0.28569559280162,0.137013450709396,0.276765516611386,0.185169219135274,0.0823482738704406,0.0828002597549368,0.191067147675027,0.123600249056281,0.246671823125962,0.190329966349912,0.225637035790088,0.226742618952985,0.264093543608271,0.214760860102044,0.156287707197916,0.187199898081206,0.177268024588203,0.222590376240502,0.271205442637391,0.205453590003281,0.204295179986803,0.243153520221128,0.327407246029808,0.228187915999733,0.23743591425668,0.0937169194366589,0.313857574670717,0.293095646535225,0.26247847288034,0.197177703328158,0.174398503411677,0.190152833850783,0.330045989088284,0.113736974689917,0.138295725886805,0,0.113852717978235,0.20580295203688,0.192509027222937,0.235182738950093,0.174943044089034,0.195964487582417,0.127262123158778,0.268137459847201,0.336827475385871,0.165543079713689,0.1949025772375,0.173157990349166,0.164965233894777,0.223763204302301,0.122998646369648,0.135277660832357,0.274341255302727,0.150740007805715,0.157307210978683,0.268936263150743,0.290895253050306,0.252469642678759,0.20651683168892,0.165970819724337,0.263564954171665,0.208689895151546,0.275568041842719,0.154277363111104,0.0943240595608472,0.261639321582309,0.181077604659244,0.282801641599398,0.217000601474006,0.136913388460684,0.19585072160951,0.143563562019987,0.310789157832168,0.231299805957997,0.0926275136770952,0.354603568991704,0.203999084388845,0.250282562324357,0.233721836609651,0.310957603102891,0.223937057783458,0.31199424917759,0.257441707866898,0.149637952115966,0.145066979882869,0.263203066115317,0.125740579864254,0.240373335927478,0.265003332136155,0.155195453099877,0.236144935561744,0.270382366540347,0.327079351770234,0.201709597697085,0.321985358085601,0.212268339923941,0.176749773057143,0.24469298518514,0.164599913708352,0.267189305513534,0.227508791877014,0.266151046494229,0.30053284009584
TRG_101,0.191238579385869,0.184502394391746,0.288672112669566,0.151689390704358,0.189358687541033,0.0990840471537698,0.198354096640075,0.157116168594287,0.248772465070757,0.222647258713894,0.212989305453791,0.14464178286639,0.227755861086804,0.251738323413068,0.180273737295489,0.197189196522368,0.211257874745671,0.195427951403499,0.164435292131138,0.223039102621362,0.174954154865253,0.223543766211128,0.18283534113025,0.220025870373578,0.235107803393677,0.120686554409091,0.209712231910736,0.153786568185034,0.244660342002827,0.21163717348221,0.171557328222813,0.204634982131581,0.206063529699978,0.122319517409471,0.137936045920828,0.113852717978235,0,0.170552598579793,0.201458369374286,0.279551824137872,0.0702295003155166,0.21313755210138,0.173304857064065,0.135417864705786,0.220938878107424,0.131468257817779,0.185087159654325,0.215687924472215,0.109530941232814,0.151581982126148,0.152261338004919,0.161941522537381,0.218686444769003,0.140757973479515,0.170424613432029,0.26323187179448,0.247422373358219,0.179173988655168,0.175952374941561,0.123102818880024,0.187966295273708,0.140228149786216,0.1462095820404,0.196607745016529,0.150616221736673,0.178103184512238,0.188911227057499,0.233510657088044,0.252272745974983,0.153317998685941,0.186162834989069,0.230741118039714,0.224559002457846,0.20735406847224,0.107621914614048,0.25650400937384,0.141794138517028,0.128582222161181,0.218736607139407,0.221784088818053,0.23241311018067,0.227433196682583,0.170321578327554,0.148004253521881,0.181136631279266,0.23440455101896,0.137172963594601,0.189054803546425,0.218086645211781,0.204610741595862,0.174938447084199,0.189634936488999,0.306508257117445,0.114236541821201,0.175472527808821,0.151638761597196,0.161789217142067,0.183655700839753,0.194260680382202,0.209313320332565,0.234699128817101,0.26845466006233,0.210146104874455
TRG_001,0.136518956033062,0.26223651386902,0.216754706091633,0.184279817937985,0.207037633433748,0.168443848407708,0.179056107160844,0.0982708373554796,0.132723473003459,0.200927887869973,0.166086708275404,0.0851603148270211,0.19438925542473,0.196620534136123,0.14203200996944,0.15891251520542,0.207432850295184,0.222646945530192,0.306128203915672,0.150496952505939,0.254334883641194,0.229999575985127,0.313986256800533,0.326377624137476,0.238503119510331,0.208487249522949,0.253748631775963,0.257397048569222,0.214918814587066,0.196779549268322,0.0528152107313932,0.224324793198497,0.201358898123822,0.215845407618136,0.123664028858456,0.20580295203688,0.170552598579793,0,0.18508581032609,0.209369629754904,0.193879645275685,0.136546275812878,0.204828334114889,0.19956789516746,0.273721145408077,0.237768755390905,0.14673229897888,0.203727513636435,0.131189312936699,0.285110176560757,0.116506863682909,0.123490038350865,0.135890650529207,0.208081086204706,0.22572555244573,0.309189077365004,0.211916247044127,0.139234484773297,0.275406449801725,0.105191717468382,0.282442978716878,0.116153094303812,0.130718476863492,0.173103360798462,0.24091397754365,0.23365047759313,0.183329092231753,0.259575359180262,0.224014178328985,0.194179119101312,0.273086770936516,0.172407806164667,0.239655407970616,0.12153059824489,0.1516961245586,0.186917521705962,0.292656812352195,0.25001485018572,0.313652013039944,0.183836714827099,0.130100444189686,0.239725655463741,0.270317883319713,0.172366199330434,0.136530262178211,0.138701218087649,0.185294886851113,0.160817790290735,0.239588320511929,0.243236900224325,0.22508491348147,0.224984729751761,0.312231414213588,0.241416495337599,0.214427220279864,0.240030159077646,0.153671090722771,0.226638826738494,0.12661419755216,0.212952366425207,0.259413390042951,0.241330366689074,0.253323809014764
TRG_002,0.218194722197754,0.119219460937559,0.193168583938618,0.212331044863171,0.229153477518235,0.206272710672495,0.165187830336347,0.209960426979852,0.26992384875037,0.135999317553628,0.240656555234924,0.165998491226833,0.202941486386556,0.238500455017501,0.217354943169767,0.1933560329138,0.139117628865775,0.118791928576865,0.144648714299706,0.187851468718481,0.20236657026502,0.166727284825706,0.309616887276018,0.175840598854922,0.168205280732445,0.14747462772945,0.247245060397209,0.184785575251383,0.231378923151739,0.201720295250064,0.166892123712332,0.116980978824898,0.250569384750908,0.191002925543507,0.2304261276334,0.192509027222937,0.201458369374286,0.18508581032609,0,0.248901349442867,0.145814748102641,0.0888061402787459,0.112167277228903,0.199495969499074,0.15382456513176,0.21337272571849,0.149107293337362,0.26335690230382,0.146121066699407,0.216475675279848,0.0831280854075162,0.252467463493672,0.154679762445322,0.14864217954948,0.240057905959571,0.270226271274242,0.201185441363886,0.182251805891279,0.190270581214615,0.0837049025441768,0.186431307821732,0.166389378002633,0.254632710740162,0.238180889695175,0.123390560906166,0.184284331251255,0.130589382465262,0.216549230471882,0.207175074366531,0.235272193776416,0.198100720941997,0.129209627294483,0.201399641049098,0.203911058006943,0.244097080623404,0.298276939672134,0.251604324196418,0.154074364093961,0.176235985289214,0.244240933451239,0.112602701141723,0.18184793320827,0.2756908833118,0.172498953124923,0.20397777725803,0.211056893415142,0.254426274902801,0.170630445166131,0.148462364307055,0.237801634663425,0.167355196656688,0.0998522899219493,0.0684078570561534,0.118135874625833,0.208480157144861,0.170252803178925,0.151966736968629,0.23682170106982,0.262430935263922,0.266544628979168,0.259363312946695,0.222875357317455,0.223949108605477
TRG_008,0.235211486244742,0.195737103211063,0.145876685569974,0.233852826225588,0.138430535986364,0.264844931500966,0.0865385812978977,0.277533765038581,0.105316706842016,0.143428828785363,0.160858790918967,0.249336356839431,0.211821465934213,0.224946259983824,0.172153292751831,0.264942548539476,0.189755362882392,0.253734389779493,0.180179710868404,0.138824511900677,0.2057666814188,0.0815016766923712,0.261086956381363,0.248555928560118,0.297721870828015,0.218109163856928,0.199486524369546,0.287298362835903,0.140619499935032,0.160579724576208,0.130394684303485,0.199865800305972,0.243887658277497,0.233594033149962,0.230473348497211,0.235182738950093,0.279551824137872,0.209369629754904,0.248901349442867,0,0.279742549395052,0.16447145609635,0.15833677294857,0.138782064302842,0.218730039412947,0.237096814695172,0.200016659084545,0.164779373910577,0.139598893926037,0.294575787419562,0.19334212870374,0.193441870140328,0.261670246071235,0.240494484720093,0.268209557430608,0.106896751382744,0.135979184406584,0.255166025334433,0.288034103983149,0.280824394700641,0.136987369671669,0.257163714943785,0.167594595815994,0.151581271818951,0.183698074715767,0.241830635240841,0.206851921719287,0.251923601343469,0.102493993775965,0.164768438796673,0.239094618924727,0.217133352729771,0.230689611470183,0.247623272724749,0.28944511478985,0.286893700382005,0.315279146031613,0.267480370900103,0.335509422442102,0.132023811106993,0.202849737339122,0.325710453125134,0.183655053065258,0.26135160770098,0.192153535205032,0.214130757784939,0.210182056795069,0.315103662117571,0.296747346539995,0.182189160816223,0.204074826337555,0.255272036736745,0.306287373930857,0.225595977180181,0.262009213683322,0.278459130687422,0.171254847384058,0.202135287190865,0.0976705001622555,0.161476117660265,0.267247753205257,0.14606754884569,0.229797500606198
TRG_009,0.13494248607467,0.253887487362591,0.230464440213957,0.203628336807685,0.238904860117813,0.142674320594756,0.133296657597897,0.2229775750546,0.276548086797085,0.217791304823224,0.273039723386069,0.103543085516388,0.200062205290809,0.208482989209843,0.254184299110448,0.190939071621544,0.165652053511758,0.167030022190413,0.184103583308231,0.21127430591339,0.188739342392944,0.253839209494008,0.201638764815824,0.166650566248063,0.232842091006662,0.1738351793923,0.157499739729142,0.135711968738882,0.193214756016357,0.22202807916702,0.210462911479186,0.188333539017694,0.178840512105749,0.145257002848355,0.174901221516822,0.174943044089034,0.0702295003155166,0.193879645275685,0.145814748102641,0.279742549395052,0,0.202619651167451,0.171784461299581,0.198887011423704,0.141009795204206,0.155278344256083,0.162740720355361,0.235204383720255,0.185725511590587,0.136029016127699,0.178680968278459,0.247297549267266,0.141666851072864,0.141396891017156,0.211380629696274,0.269684725280801,0.181825781325867,0.123311335337752,0.190534740257526,0.160679161741149,0.130715970009109,0.186708157759992,0.246341023521208,0.20539856996306,0.172554028334999,0.216917860423083,0.165025756628301,0.205154962619955,0.27400539660668,0.231612369354994,0.167805937013922,0.273410785012444,0.175576448857148,0.24456129825591,0.228209596443806,0.188022985251893,0.118638353944267,0.13077656547372,0.235147850834927,0.265503801746555,0.255180342090278,0.158621021779738,0.226398399774677,0.173162060059617,0.207501915432075,0.144536937532326,0.179079493709722,0.184404282782186,0.151686871779813,0.205238068938699,0.1237313285683,0.20411457739958,0.218379104327048,0.0622386291711409,0.175274232038721,0.139956325161555,0.167809734145443,0.133932427633284,0.274344611921079,0.232363295857391,0.275683984467626,0.21094071103881,0.267443116765116
TRG_012,0.142974863259911,0.111186527666353,0.226814952764309,0.213240199913056,0.159622511645813,0.173100996543011,0.170602565261008,0.183647736910945,0.200775553786163,0.133163481816068,0.231553775228932,0.180455238664181,0.117707478125884,0.180265870105812,0.190073539328547,0.260468120451362,0.157690301103972,0.118441160231389,0.16937220980864,0.181043281090924,0.179283554958318,0.145323504365448,0.287399918507389,0.227758943003098,0.158920216524162,0.100466368592485,0.217282186511739,0.244136528904088,0.183747592948742,0.179815032194467,0.12676654963757,0.0942125989256627,0.23486756062745,0.148392526378587,0.170166010135049,0.195964487582417,0.21313755210138,0.136546275812878,0.0888061402787459,0.16447145609635,0.202619651167451,0,0.159716886255709,0.16232304086527,0.169055023060423,0.219600817004683,0.0966872136032392,0.229548514950863,0.108276083673162,0.217551051085558,0.055159513170147,0.158448155177691,0.108923719190853,0.182116569354892,0.2029160855106,0.213051209980242,0.244977591690282,0.115575095749617,0.246795241013886,0.126533007998749,0.217855429088359,0.130773267690828,0.214631901665423,0.143257311156938,0.143866041448172,0.222811759588265,0.149878042699063,0.210455993079167,0.204532444416264,0.226222991345853,0.180373555349764,0.152117474758589,0.191674584276966,0.130319706131227,0.222305947032608,0.291540329896383,0.244689238502833,0.195856329958226,0.172434211515111,0.216502274743289,0.123527534538398,0.263515233770011,0.253073601379109,0.198716361249057,0.21033497769133,0.16057518606226,0.154461167673773,0.163508839075685,0.213153101124252,0.154658214653766,0.16696882785374,0.103631673495419,0.202434552653198,0.179468899371301,0.112485812258217,0.249999952435127,0.130695517582107,0.241045191482281,0.13659724435659,0.253528308069297,0.152892500656878,0.220236547899444,0.205287273603004
TRG_015,0.244987491957704,0.225975634321865,0.114099253204737,0.277705596751642,0.096085375113098,0.208525714278967,0.130937689925191,0.210623826832571,0.168970360425704,0.113300374855232,0.256021239542479,0.146791947135437,0.222089373855971,0.264076842192077,0.233249830437871,0.153190877489706,0.158488175964046,0.179317936214002,0.182611668893883,0.0846735127825401,0.261960030990262,0.113266992252893,0.294371371591902,0.0899666863972266,0.224140161342663,0.119487179393525,0.257422570874658,0.259007582406214,0.137438460888793,0.174014786103043,0.178822814801968,0.194039945999921,0.335130161197732,0.172154041573327,0.219957555588937,0.127262123158778,0.173304857064065,0.204828334114889,0.112167277228903,0.15833677294857,0.171784461299581,0.159716886255709,0,0.162939164457708,0.212702541366835,0.25811144085628,0.209772472076425,0.215593608695154,0.180415192841276,0.295793937251603,0.0959259565930441,0.167151282059586,0.198438344382216,0.244444212113819,0.282491979713093,0.124787162605787,0.216115859390379,0.210928354216722,0.324915721590795,0.211496439497607,0.183633449549502,0.198318654249298,0.229583137579452,0.229790391764376,0.0664577620936383,0.191809858731974,0.242345258731176,0.184180222470143,0.141813097025762,0.181060397692801,0.16500599873329,0.0847594358257758,0.249833878742001,0.160027165474558,0.249465638507087,0.303348531481446,0.314984026290677,0.268055960989355,0.31669457062151,0.220434688890672,0.151206336047681,0.249338070025555,0.210870573778392,0.26521265663336,0.133428878132533,0.224033755380945,0.172483244851795,0.246945366927862,0.244078733645838,0.144133555589245,0.240178074999692,0.218043623015051,0.183682053074029,0.231778462214045,0.293514907653984,0.280891854592329,0.182372046304444,0.242439918753536,0.165091384125418,0.218109466514703,0.249181398108898,0.300392931698401,0.185394297934624
