Row,TRG_003,TRG_005,TRG_006,TRG_013,TRG_018,TRG_019,TRG_021,TRG_024,TRG_026,TRG_027,TRG_032,TRG_034,TRG_035,TRG_037,TRG_038,TRG_045,TRG_046,TRG_047,TRG_051,TRG_055,TRG_057,TRG_059,TRG_063,TRG_064,TRG_065,TRG_066,TRG_072,TRG_073,TRG_075,TRG_077,TRG_083,TRG_088,TRG_090,TRG_095,TRG_101,TRG_001,TRG_002,TRG_008,TRG_009,TRG_012,TRG_015,TRG_028,TRG_029,TRG_030,TRG_031,TRG_048,TRG_049,TRG_050,TRG_052,TRG_056,TRG_061,TRG_062,TRG_071,TRG_076,TRG_079,TRG_080,TRG_081,TRG_084,TRG_091,TRG_096,TRG_100,TRG_102,TRG_004,TRG_007,TRG_010,TRG_011,TRG_017,TRG_020,TRG_022,TRG_023,TRG_025,TRG_033,TRG_039,TRG_040,TRG_042,TRG_043,TRG_053,TRG_054,TRG_058,TRG_060,TRG_067,TRG_068,TRG_069,TRG_070,TRG_074,TRG_078,TRG_085,TRG_086,TRG_087,TRG_089,TRG_092,TRG_093,TRG_094,TRG_097,TRG_098,TRG_099,TRG_103
TRG_032,0.163977854178563,0.181964978291761,0.16069069223643,0.24019255426095,0.296794766815578,0.181885401988158,0.145386318956799,0.133097716171637,0.205908073866985,0.126189420294949,0,0.16739461354699,0.234591114599868,0.126156331845238,0.214570166918867,0.169117719691874,0.226106575278258,0.229296326685271,0.231924176078102,0.155111598023682,0.194032839265872,0.156581191764099,0.276958886201427,0.286207395154671,0.220143428015462,0.276970225961978,0.165739672803205,0.164596881917715,0.16664887609899,0.207063564457722,0.114687900296493,0.181980667853852,0.23496183876056,0.217148604400971,0.176659553675676,0.164355100958862,0.245981502133524,0.110161443583253,0.21033909416098,0.289926575031084,0.228137039712144,0.236501683528392,0.157379825909517,0.158821492359054,0.0539716043550382,0.221766661518904,0.209206312694311,0.200446056506129,0.19235505091276,0.202573748455474,0.157905021217231,0.228180500542815,0.20591007985583,0.101943792891398,0.149884188525247,0.224287449974771,0.123830367376515,0.179893577460113,0.188751795680595,0.0474809605816174,0.185787005096637,0.176961312430278,0.254834774245438,0.120069090380655,0.106437316687732,0.330139572946241,0.177731585935657,0.11546161219234,0.281982536042608,0.30017315086132,0.186472099973595,0.153692580131529,0.233754386113954,0.214860405006716,0.225167793664947,0.263611594361482,0.302777033972157,0.127794844560239,0.15304753813491,0.106738365696588,0.208849895988736,0.229116391588603,0.169210680934969,0.198061335066306,0.272960917065702,0.0886055610131846,0.267569419887409,0.117763611935038,0.222048249359871,0.251713014784484,0.277083469539613,0.233583298326191,0.137487806208518,0.262479340002587,0.155714244997964,0.192484934716301,0.244223133433904
TRG_034,0.111367680191909,0.134400365855267,0.149402172271519,0.122777343488928,0.298944812052579,0.161146257849649,0.255940950562551,0.206656145737933,0.106992705183743,0.157952426182549,0.16739461354699,0,0.214463132438871,0.147880410320707,0.218166936312392,0.183642210803791,0.241997335385529,0.0571301179119362,0.245808185147436,0.134283900665397,0.189611064012545,0.157538707342774,0.15746747490634,0.184630163666526,0.245747227143593,0.14624130472626,0.216654953954347,0.260958722617666,0.198613397146154,0.115388256340737,0.190616559975397,0.182770921657151,0.228688274798958,0.166395545177902,0.0619720109601493,0.203985431519175,0.224096127482981,0.152987965732943,0.17349722229999,0.0967879446517587,0.260444615329595,0.174962009491287,0.128936973169153,0.163653471674923,0.185905161802002,0.0264012353149279,0.132859847849432,0.0847496722248996,0.0923197640071169,0.319754885535828,0.166569960694612,0.121195340054728,0.103672634949088,0.171026863134852,0.229027203470735,0.140845948233447,0.136527891492099,0.210016113078029,0.065335904945185,0.152824379258445,0.140793273437687,0.292689001967084,0.0783839681131663,0.235296349849823,0.117235647332488,0.213094416864962,0.25108868100021,0.127018081673251,0.147935307093581,0.121237168037746,0.165420648688328,0.11842772646116,0.124693974093492,0.206226940749278,0.157624458871529,0.111503780686176,0.171530886241808,0.2621538958021,0.2358511685613,0.166139528859784,0.0821329977969709,0.108366889450698,0.0883621893676656,0.0714346245638788,0.0853515533143968,0.204988759492762,0.107118821985759,0.222750750394614,0.174418934907184,0.0767398189684992,0.135932157348092,0.173853944878669,0.144170689752462,0.139919920745703,0.0776977393582281,0.132079261719982,0.189787554110083
TRG_035,0.132286652905994,0.254988209946673,0.116199558883934,0.19482016593828,0.199844347350791,0.241359157986362,0.26765724026625,0.2432940743957,0.173005296610508,0.151889893929605,0.234591114599868,0.214463132438871,0,0.197227053558172,0.214021885602755,0.175964366793304,0.131557003487557,0.184248539881109,0.191574788309513,0.140632378602354,0.220550849767957,0.198808716894188,0.174173314429549,0.18099553730425,0.11030052076551,0.212853555175037,0.142903020611122,0.234708027257252,0.142281216101879,0.153946738656033,0.193399596274194,0.147286264772147,0.256726764407937,0.170778489379898,0.128541978863089,0.17988219149617,0.20015196059965,0.169656885612998,0.157075762734083,0.175526088973288,0.201289104273546,0.202442422901805,0.12401576609103,0.180110489234491,0.241128476975128,0.231675757760501,0.132265659104945,0.16671474301546,0.246674053963614,0.182795932228881,0.225244812426638,0.241565392330417,0.198271578230557,0.236173476595227,0.226714417111658,0.0818670398281903,0.218569538306859,0.128052223020526,0.225156393868085,0.161730667391394,0.177451635294673,0.203695973503714,0.144031525530771,0.186324067884292,0.168585970917985,0.282190210097245,0.27956235713055,0.146808301879974,0.382956569843969,0.195548470433547,0.211675025092726,0.204399226549493,0.297760202185536,0.273826180656409,0.162686821106489,0.247390847191811,0.195743735928884,0.28019689758973,0.233924090317519,0.195694680817075,0.175559603843113,0.289455167396982,0.15343893427647,0.137376473447211,0.293756540453696,0.216974406422522,0.158574841543511,0.235879626582829,0.26053442643281,0.275961369706454,0.165015003888863,0.212083837518833,0.160517029194569,0.226189375243147,0.202136617823705,0.222606682970618,0.228438837444598
TRG_037,0.111811417595373,0.105534725899653,0.158582424539733,0.2425595408486,0.281048624274019,0.155351067215843,0.0903244164967948,0.0981742236256068,0.188926154130972,0.194626250294121,0.126156331845238,0.147880410320707,0.197227053558172,0,0.236660844754599,0.20360114863948,0.203778471698742,0.202241989618383,0.179117786238243,0.12151352132148,0.230561726574878,0.208215079779619,0.254782201653856,0.27333479179817,0.135114923790711,0.198398337681748,0.116197511293198,0.199206370512429,0.11025747607235,0.122551365432086,0.224576193696294,0.130395648592802,0.181057021449726,0.183743855547017,0.197170292435223,0.108107412110661,0.242920749664268,0.0974678896737929,0.148589860944139,0.241344415093666,0.231488109371547,0.273851892994518,0.181311382769466,0.188862944669292,0.0906171031876303,0.201643237393032,0.180614272010462,0.164868487563468,0.278292436854674,0.254615863941165,0.112359983481784,0.208216857035348,0.185502723096551,0.132325119895617,0.200369577146424,0.191210564767797,0.16043611637303,0.176863530443243,0.209814907061952,0.0906286165422876,0.114427126292338,0.221330004593505,0.240409577196067,0.176732914790842,0.0645255437938358,0.258420046137018,0.238507012607465,0.140371105414554,0.318970482307396,0.252763249508824,0.0823488120147889,0.180096478033561,0.297390409154819,0.201167753451112,0.189606405840917,0.187272188089506,0.278703183511157,0.0731930262647845,0.249340222383477,0.106548089542986,0.23197400019476,0.23079142133947,0.0912772038680018,0.227651961810153,0.304461739697187,0.0917725948708945,0.191263245414981,0.169087366962424,0.145755245627635,0.309736569454344,0.188259312223139,0.178662394175279,0.12307677569235,0.160562246035894,0.103961154339928,0.104111400704139,0.202836733715367
TRG_038,0.135774553880541,0.183731713973495,0.269605339213382,0.30424169463843,0.309654252892875,0.164296386551549,0.162754009769405,0.201135766678967,0.248590758275255,0.226107624657489,0.214570166918867,0.218166936312392,0.214021885602755,0.236660844754599,0,0.187114270086284,0.237255234246378,0.202019190377764,0.256518799506399,0.294998224127481,0.196895924912944,0.235039306539541,0.206612810649234,0.20348662207308,0.181561832167341,0.249991239515964,0.177893340122163,0.113738098164104,0.179103429410164,0.234580198181217,0.212504180913746,0.178045264555916,0.130977230593606,0.256697510264654,0.270936016419539,0.174817027303035,0.16004272588122,0.200181442679508,0.220434202708784,0.246603091126403,0.23013054458642,0.226909740964007,0.138958726387557,0.221109209597937,0.192190448950617,0.23674671235377,0.243089131366968,0.280299981656178,0.254973045849414,0.236396432988767,0.331327627004404,0.197835676352084,0.236957701349855,0.292102211833826,0.136075435527788,0.240395845334203,0.218007184150556,0.270737337095169,0.170814657487258,0.211908107494011,0.276719302848895,0.229222913842143,0.26762909707959,0.184280967858155,0.266974699633546,0.176093828235082,0.308548671106098,0.147228973606667,0.317656494088206,0.248740543480138,0.196050586513736,0.238707408474766,0.290968668905165,0.328973096249931,0.236450226992637,0.246398223730248,0.26353750336735,0.160817185275465,0.242113144214504,0.187497263985775,0.176600450645492,0.220011747185046,0.26799073365063,0.239816340303889,0.237648264179018,0.237840453657478,0.316094018662921,0.248025965436817,0.201833088364079,0.284687475095133,0.292770966128018,0.249908245273589,0.199535104425094,0.172119880002268,0.222274662543349,0.272280507429125,0.156005104019601
TRG_045,0.235338019588594,0.137418124102809,0.0898201726919853,0.294424359226986,0.183999821518813,0.16156851467474,0.214865231786901,0.177897296697895,0.220703217043405,0.113329035559079,0.169117719691874,0.183642210803791,0.175964366793304,0.20360114863948,0.187114270086284,0,0.157176765557152,0.220144884687101,0.233925848616915,0.244750714503532,0.231033531320287,0.137906096859441,0.172231098191025,0.216743081923604,0.158402083497616,0.217856001030924,0.251778709266996,0.121660245377727,0.127344349958576,0.201812182376941,0.1265621369351,0.205820157984375,0.256126732000254,0.260533534135093,0.240185316003248,0.19374811742653,0.200612741714173,0.224299366484548,0.238136100234703,0.216864890112228,0.161953800606741,0.312525893994551,0.213205203724177,0.289353191389777,0.215577780105667,0.224782838155063,0.251663272016931,0.195412055202619,0.234598215389227,0.248101147744719,0.271445585423165,0.262876385089864,0.331378209528053,0.256974778976583,0.25418629781807,0.229558577913974,0.186364625049968,0.322703116648211,0.246667346877561,0.16040753616359,0.201386706658972,0.21695251373993,0.248291646755448,0.19180233315681,0.221732468311538,0.241967112237457,0.268427006548035,0.194505405593034,0.322024434449001,0.27659447875089,0.168712647583474,0.247875566756191,0.256477090592376,0.272705127102061,0.246684197968823,0.240486859911898,0.218331479223475,0.2329319665034,0.273574764044474,0.259384971661951,0.190072474645943,0.22500193433641,0.201184541844344,0.218316034612609,0.30164993550615,0.203751525883135,0.318089770276981,0.158336333709015,0.247440902844816,0.29325146979975,0.236251040035995,0.291071062816059,0.222584364721812,0.329300314131063,0.169654406569763,0.234424103550581,0.178936099913683
TRG_046,0.170732889301439,0.207067532046325,0.198066089972473,0.253987288972881,0.126859578955694,0.224005275615949,0.23833585462177,0.270763351862362,0.207217486498429,0.130549279566644,0.226106575278258,0.241997335385529,0.131557003487557,0.203778471698742,0.237255234246378,0.157176765557152,0,0.25524333580194,0.24156841905188,0.217368191561773,0.274919617230094,0.212415148473543,0.204403447732888,0.227131913984064,0.121355543145306,0.211929748446548,0.256922173788773,0.146039490927665,0.156876844771189,0.192679960586966,0.178847877782058,0.180300707518829,0.276570434330003,0.201944191491998,0.224121565241084,0.178043208604849,0.158372943140037,0.189597309988413,0.215450088424031,0.181924178814932,0.159133316479969,0.222060007882535,0.0906515217505888,0.250635172321884,0.215524422176789,0.259678223360713,0.222726880181403,0.208205640799187,0.273383490600346,0.144465881524065,0.270616176144122,0.265770862956371,0.240954643578485,0.231183326163155,0.254234549426472,0.122572099049234,0.212644120304734,0.21151333420008,0.259408599248354,0.187182000378462,0.164677855992245,0.227176519633775,0.205077026825596,0.15815772390183,0.218611890715536,0.283229665552125,0.14613136343772,0.215898654886967,0.400441434612941,0.2902625195338,0.2393823624232,0.205164732748961,0.30814707345128,0.245812871585949,0.184469890201091,0.243290431660885,0.255154192148262,0.253030424765573,0.262030844070757,0.293226521830166,0.263789955644987,0.321753169165078,0.164712449016418,0.184534447620092,0.351740955673179,0.297487168831086,0.257697453531016,0.320039654146457,0.229535574470315,0.311356366584839,0.191695341597613,0.245951473387473,0.241050652934675,0.346521416687853,0.256673308958323,0.156060849601695,0.29268452776425
TRG_047,0.128928968040116,0.152422332930875,0.225174999343808,0.0727087331095069,0.330757197990985,0.233006285366603,0.259596564321224,0.142568074688644,0.16437848012218,0.194853882322224,0.229296326685271,0.0571301179119362,0.184248539881109,0.202241989618383,0.202019190377764,0.220144884687101,0.25524333580194,0,0.227262051103994,0.180469222145983,0.199115171539817,0.106677670044001,0.170852422804371,0.115436103394386,0.264041048032372,0.0967288304259221,0.232773729908509,0.205523925538248,0.226323457900816,0.0978505016718034,0.224191923343403,0.189076906629304,0.194568517039674,0.143931603647466,0.0697543058907293,0.144015733106274,0.159230359082582,0.240321315223192,0.121742027351642,0.0723710942093985,0.182473853874544,0.0811085719842105,0.117712105666817,0.111902887288862,0.249905638396865,0.0319995036463533,0.132906274444908,0.151446299123726,0.050829413112221,0.223428012729968,0.201380967233835,0.0792443308511569,0.0696743165267533,0.19264678498272,0.22086654249094,0.138035929666895,0.16403092597838,0.196243831488749,0.0602384305287996,0.216464494581323,0.217056606731047,0.291395517801427,0.0485674118052053,0.214148889187829,0.141746123875465,0.193486901279994,0.290918248209401,0.132644537230662,0.0939081813888074,0.0859371022418237,0.216951380916786,0.119692010942308,0.0523756944996633,0.123805411262683,0.150007583681467,0.128013541294924,0.133789851710518,0.256878742206365,0.198241439263165,0.152313565997838,0.0341112918769296,0.0492503406313968,0.12647825266647,0.0809405617007334,0.0452703208077864,0.266560084783514,0.0683623795174357,0.172416196454908,0.122601434185112,0.044366814151799,0.109657457698761,0.187027284659678,0.152245534760459,0.120135840766943,0.100147249596169,0.139268985679105,0.0918095308342618
TRG_051,0.191865911550008,0.224863558491809,0.217157430429234,0.220052263395975,0.169847290430145,0.244197816986172,0.186536177916527,0.187528244928178,0.242355400313441,0.152454391347185,0.231924176078102,0.245808185147436,0.191574788309513,0.179117786238243,0.256518799506399,0.233925848616915,0.24156841905188,0.227262051103994,0,0.194190398897187,0.21020804881604,0.192783460028601,0.192562976308935,0.203489258948105,0.143906918901007,0.178828731158678,0.2628504046886,0.213198308070987,0.163253700798933,0.169735270609751,0.239275771169416,0.154863670865492,0.164080502268491,0.232924438372353,0.273469866775573,0.114944135327399,0.172521255170357,0.233104116523069,0.162699496158104,0.296068577055427,0.116083994199663,0.289554780658168,0.247045589292128,0.268893136442964,0.236692362019313,0.28359984056483,0.245839612238187,0.254527960900503,0.283463366011161,0.144168161921486,0.274811624473291,0.240661676267246,0.275057161883386,0.230760538733202,0.252022433318076,0.231533725708344,0.269294088945214,0.269713842749533,0.278749711820894,0.181551542428872,0.210687032041535,0.150467057591937,0.292904943640506,0.243877873322622,0.204442562776812,0.207858045090855,0.205358152539234,0.255038284275411,0.383637500316802,0.281638968789275,0.21012810208085,0.276100844475132,0.303083237204873,0.182229325313382,0.25260939357865,0.262368176953878,0.316194932247021,0.171510938690132,0.300322431080639,0.278129999263817,0.198259783287283,0.233693024592359,0.243653521284582,0.29427077907739,0.329206009518418,0.239812652979487,0.209280860177203,0.224274212591562,0.162227648377166,0.354158172331415,0.241209780124228,0.209380568976893,0.240404620061777,0.296341691009582,0.227764310378143,0.269311331352229,0.216316389125587
TRG_055,0.0842977378790827,0.238324296638461,0.149811658836729,0.145787187363443,0.247741510895423,0.1619665072849,0.136069606742493,0.201997733271682,0.0988445436449449,0.148685188593944,0.155111598023682,0.134283900665397,0.140632378602354,0.12151352132148,0.294998224127481,0.244750714503532,0.217368191561773,0.180469222145983,0.194190398897187,0,0.180150743805813,0.202071415224793,0.16687137975005,0.201305984621198,0.216197061502768,0.161775698104058,0.193422465739423,0.170136962652798,0.170342186335072,0.0857413661009653,0.200369679390602,0.168172657025423,0.228672123855369,0.0804470102560272,0.11534609093247,0.162537126429457,0.269490858241612,0.109049884152428,0.182008897264426,0.172790567245785,0.185318226047893,0.149656165352631,0.146350771156568,0.0557495261312537,0.0910143918651941,0.169304471813016,0.0706359650605153,0.108987853465506,0.249896481941716,0.260078591062036,0.107502371740868,0.188768354120314,0.138420289649843,0.0979435628589883,0.147441774977994,0.1140849399828,0.100387255601885,0.0383273958899318,0.183790644514136,0.127127277147173,0.0746880248995225,0.148182664708851,0.144874926662901,0.0981226963539594,0.058016594389966,0.194321152928712,0.167905683396746,0.158695730275477,0.308238398981673,0.169727554610166,0.117658937142053,0.129821515843152,0.306921056798903,0.228239332203537,0.0735357052414516,0.128071498667247,0.15239098249991,0.142239908540844,0.104573132364851,0.173750167521141,0.163685518877986,0.278421792950794,0.111236056164089,0.115638306512968,0.25087756731286,0.210456634198295,0.159048281770917,0.247611597741581,0.1769439057782,0.224427799581992,0.0902314405382959,0.114555630244007,0.119616031966768,0.155630649410387,0.103837667177925,0.11607489821947,0.255352090618207
TRG_057,0.208553955895747,0.327374121254442,0.18082244630736,0.113337983688229,0.260359201038679,0.212693842341334,0.163858065695465,0.312224863512753,0.213081473826148,0.215882009736497,0.194032839265872,0.189611064012545,0.220550849767957,0.230561726574878,0.196895924912944,0.231033531320287,0.274919617230094,0.199115171539817,0.21020804881604,0.180150743805813,0,0.216839620578709,0.115391644544981,0.11531043054008,0.187053654108143,0.156954031358871,0.269486937146005,0.200175566713564,0.180801331249673,0.15221182285471,0.178072116903871,0.152447854852333,0.10285374887154,0.144547943251568,0.211987568168008,0.142737181804539,0.148844069920045,0.263838808245948,0.295709933591246,0.174992671504723,0.202809830678187,0.217007787368337,0.217494992367513,0.10211975431619,0.201645406063226,0.15689493147218,0.221807412459752,0.183047890721365,0.21540882935676,0.306283742577152,0.153872683822683,0.271444514756164,0.204159048886939,0.134114464750973,0.108051160738688,0.214604867967416,0.232007977347424,0.202260405403078,0.265102003835144,0.188699913533998,0.253416546378459,0.280319450738534,0.184852164617391,0.134893988032223,0.181156072384558,0.278721549820728,0.279964128958086,0.268976407288021,0.339725432284003,0.2536106688558,0.207866969643789,0.0621059313023663,0.25564306948318,0.228766874691463,0.0933716159690664,0.171236225148459,0.174518263435588,0.22403727231369,0.190205752813982,0.245919024587924,0.139811244398704,0.238489539086499,0.25861712134706,0.154954885602531,0.271536159727908,0.246439880022363,0.187493089598664,0.285401797695716,0.131822111923271,0.227080278552364,0.16438506765729,0.211087746533879,0.178309907857489,0.208763173341071,0.141058937762223,0.220571723401679,0.253058984169844
TRG_059,0.186746892571407,0.131048574957801,0.207211139636808,0.162099196126212,0.255660956738978,0.243096799978788,0.241644529436657,0.141402902910671,0.250316441692096,0.0692494368825639,0.156581191764099,0.157538707342774,0.198808716894188,0.208215079779619,0.235039306539541,0.137906096859441,0.212415148473543,0.106677670044001,0.192783460028601,0.202071415224793,0.216839620578709,0,0.185129914547362,0.130588329204303,0.230496541008518,0.133847597047253,0.175770908718128,0.212467322245152,0.182955859492144,0.164326486738617,0.167620619406473,0.152355327625648,0.197283171886651,0.245848910685439,0.204206403165679,0.151842790463629,0.136463611567342,0.248315699011573,0.177212691817799,0.160798032619785,0.141425200293017,0.180846271589873,0.201424003830732,0.23020852711094,0.192411353050161,0.125923102697845,0.23714429488756,0.200094991956374,0.137245419664059,0.217042741666073,0.203384211380396,0.126003627313396,0.224003997208854,0.269285926569272,0.247356713055556,0.190322012234655,0.240852726704492,0.262737323624897,0.143787502878884,0.149492849253585,0.149346992243647,0.252937454877745,0.175509821956542,0.221468616167849,0.198888200861219,0.322288132519052,0.163962074829996,0.234545946613205,0.199614237495203,0.23782726131265,0.223295243874491,0.195132149004114,0.1162743708356,0.0890280505380895,0.209846188275082,0.194171885268338,0.162318372492897,0.255874775444221,0.271222167417603,0.195046213626553,0.134862970069151,0.107933532134285,0.197981639347074,0.15780456908135,0.168668980091863,0.262548655221894,0.188042213263823,0.161407498520534,0.127731232391875,0.158496165464335,0.138060735582066,0.267941562301562,0.225689948315735,0.21778904994982,0.166860239087204,0.177926155127862,0.207351449954673
TRG_063,0.18670228437944,0.288902824718041,0.116585681785642,0.11246929268313,0.244999371504201,0.259732036705177,0.258744558045186,0.320201941884168,0.0752856208898467,0.150833534465591,0.276958886201427,0.15746747490634,0.174173314429549,0.254782201653856,0.206612810649234,0.172231098191025,0.204403447732888,0.170852422804371,0.192562976308935,0.16687137975005,0.115391644544981,0.185129914547362,0,0.115660729687095,0.269096297360081,0.161272742994533,0.243522372567685,0.147561251696887,0.145397678913952,0.111627968485049,0.277145993354282,0.153215500344763,0.188905171212852,0.109774772541285,0.246774275431097,0.188864921814304,0.111636745216615,0.242377643802704,0.182746893259672,0.127745693831484,0.196057064196988,0.167134892325924,0.138203039777506,0.115171243876539,0.223426097024212,0.130852131148492,0.107734377038682,0.116890957154945,0.215410581811578,0.308546241298064,0.203821034590369,0.232801577128616,0.151347982525777,0.233349961481278,0.08382787032506,0.134766223412877,0.139537343925423,0.168403966070155,0.259807047815941,0.224927979710601,0.238628063779754,0.197015508125214,0.176359746698458,0.121607892284319,0.182966340869061,0.215450949020725,0.264395838882529,0.265031254567399,0.319918978848571,0.251605619470709,0.158234111374961,0.145706763233283,0.243440330649013,0.204454415746793,0.10202557674571,0.0916635706537438,0.0942993415882093,0.273917878260373,0.202891436772408,0.260133056582688,0.176806915674722,0.222985639966714,0.238703018534857,0.223137535387995,0.266384201791582,0.295104738640297,0.153621624561425,0.291089553851076,0.176385235237833,0.236406258178934,0.106646808921163,0.22670559413523,0.112194796335975,0.221895881744784,0.119076496112274,0.218626662027676,0.256261243309149
TRG_064,0.17271633008697,0.227322713278672,0.236479104634022,0.0901259982221219,0.237193320096498,0.191805987395933,0.23015070103,0.209475303967949,0.192957116799451,0.15013931660549,0.286207395154671,0.184630163666526,0.18099553730425,0.27333479179817,0.20348662207308,0.216743081923604,0.227131913984064,0.115436103394386,0.203489258948105,0.201305984621198,0.11531043054008,0.130588329204303,0.115660729687095,0,0.241979742135887,0.101374339990166,0.175134892740704,0.212797436946489,0.213559490496788,0.126396135393151,0.204480039346457,0.158089317065625,0.119569684503949,0.117593918103447,0.212244023922455,0.178181066735534,0.147062290591331,0.228363575495531,0.23209211107073,0.136161889974587,0.110473727155698,0.162563762098334,0.213635183448843,0.111952110504029,0.252351792571702,0.11218678485604,0.179079660150451,0.230646373768275,0.147153605703567,0.221798897601515,0.226981962209957,0.150756650946757,0.173502329263514,0.242784109372361,0.154371651369031,0.173064716439769,0.233837051417264,0.231837960088689,0.208077886296274,0.247899382674711,0.194661060595849,0.199450820522135,0.150154739929714,0.17878535433491,0.21668378242882,0.297774565429116,0.195975328069277,0.27030925393169,0.214359910490502,0.191309950940796,0.195407799488089,0.120070540230063,0.155238405521634,0.176430730081459,0.113514260271971,0.102315756875774,0.0924201545603361,0.241121144729355,0.231264353334803,0.243698403962195,0.111071578248641,0.11578592575977,0.290743323096216,0.218923190557078,0.183985565613193,0.268829759322378,0.15017205511885,0.230488575086343,0.133722062855438,0.168115553952818,0.0925190329677271,0.22690509705641,0.197317540457721,0.22900620393941,0.124566977802544,0.244707955033721,0.168426753657375
TRG_065,0.141042426188417,0.173107718722912,0.158047614096576,0.292690906653101,0.098482301390817,0.177355433531144,0.131278697217912,0.245400393533528,0.291253936036829,0.167369436431113,0.220143428015462,0.245747227143593,0.11030052076551,0.135114923790711,0.181561832167341,0.158402083497616,0.121355543145306,0.264041048032372,0.143906918901007,0.216197061502768,0.187053654108143,0.230496541008518,0.269096297360081,0.241979742135887,0,0.21707975848045,0.175477475855801,0.214773646576879,0.103625452956428,0.195719160371558,0.135319357350507,0.149734365554268,0.223884849369253,0.242231729976,0.255031501635044,0.105193983738684,0.197028221708189,0.203867125731248,0.260969852720988,0.264649182825031,0.207211652102988,0.290805381642747,0.178894378386844,0.290969667416809,0.200295483510362,0.2969861214951,0.276186018027519,0.22582614333113,0.318556081726282,0.111487089435036,0.196849098200696,0.28519377964538,0.277355988717732,0.214293276835223,0.264712367356209,0.217428870623287,0.245805807550897,0.205560200247627,0.270431011154479,0.137893869954574,0.165781617463154,0.26908753583486,0.263428887444162,0.201532992428533,0.184131994696063,0.292895268373011,0.194268881436344,0.173831996848349,0.41665047605452,0.274266438209273,0.204109444340156,0.249439961768366,0.363827884565428,0.304660843804602,0.242993471746264,0.287144338601461,0.29918966012527,0.200682608167324,0.271210853131395,0.225645837673231,0.252457652812859,0.30787892512332,0.19826451103814,0.209031109413356,0.391625540758425,0.218575752796059,0.249345827020678,0.239536665983308,0.206366591926908,0.363570710116203,0.26805543113502,0.25377616275082,0.276372226137157,0.236713355650158,0.263247505902176,0.191639477117897,0.283867578521465
TRG_066,0.143504231116146,0.229793858038189,0.170815309965793,0.0998946291903627,0.204137141616287,0.155225199077698,0.203721147132076,0.183891468717749,0.181056229796953,0.167511849378524,0.276970225961978,0.14624130472626,0.212853555175037,0.198398337681748,0.249991239515964,0.217856001030924,0.211929748446548,0.0967288304259221,0.178828731158678,0.161775698104058,0.156954031358871,0.133847597047253,0.161272742994533,0.101374339990166,0.21707975848045,0,0.266848186367821,0.180619913139467,0.177204439574151,0.060166112551944,0.26834075472855,0.152900774014663,0.173355360708178,0.111950233644908,0.147788842037483,0.122276654557975,0.179995591563797,0.275384292948737,0.166092671292578,0.093550726681615,0.145757408943856,0.130628472196565,0.131690474439618,0.124275829316054,0.25266894741738,0.0987843167605797,0.150688640773083,0.174794148223582,0.133074612845085,0.225234397124036,0.184144084624427,0.139185933552874,0.113220203317925,0.114207867683033,0.21482245892009,0.14574448001522,0.191642530647965,0.199920765267412,0.169891866536886,0.206350229571942,0.198192910147183,0.230389716229412,0.102896360048567,0.181236899507092,0.155935313539811,0.14577661936958,0.254449627469889,0.25273036019536,0.19432320591317,0.141640238973568,0.207065548845929,0.146075734983103,0.134382744395769,0.175426147790074,0.0981930808924006,0.111181656504888,0.154619169401604,0.231642650014465,0.19511893437883,0.252765128543136,0.137071650548876,0.137668802010052,0.229273736573881,0.167300523335865,0.175236416890333,0.26535052598397,0.1094491582047,0.286983983248533,0.117325892894243,0.152625692343182,0.0742235100709929,0.10050689222331,0.154567100275331,0.231412025667325,0.130147918410133,0.202704271358203,0.130709414353945
TRG_072,0.127148608364426,0.222536946581168,0.189021070577498,0.263575014563244,0.311966745069438,0.264125888228261,0.213396109377829,0.163802936842587,0.222681665057923,0.234833830208921,0.165739672803205,0.216654953954347,0.142903020611122,0.116197511293198,0.177893340122163,0.251778709266996,0.256922173788773,0.232773729908509,0.2628504046886,0.193422465739423,0.269486937146005,0.175770908718128,0.243522372567685,0.175134892740704,0.175477475855801,0.266848186367821,0,0.273958068495365,0.0988788485752266,0.206514066681114,0.250147569720092,0.134815243077211,0.246118117064411,0.2125959780198,0.214125997590745,0.230866730292989,0.209910123077035,0.165027144811627,0.277287344201842,0.254034148495942,0.269262476677504,0.2303906787653,0.183999170093141,0.182482397755039,0.187632753719215,0.274325214040561,0.217956966457239,0.195320438441034,0.279785357102643,0.334094748994605,0.177263260194361,0.21011260138613,0.214297289437796,0.265000542865701,0.224446234905678,0.176888044447475,0.225735498522674,0.197154930300995,0.201051496059916,0.156687664260867,0.20195505963315,0.267615477877659,0.242821613268689,0.207754707082899,0.141392573880183,0.290749324498742,0.298351995433246,0.106771035500874,0.294816542484466,0.334258147396576,0.138896705387438,0.204204557090527,0.277204621152178,0.188144248227688,0.280718090527656,0.241428892687568,0.265834616171118,0.225039307515429,0.250841151967486,0.0589643651829207,0.237670038031951,0.242127670822877,0.195088787227752,0.262382406741267,0.313720687340226,0.0725373846075685,0.209179781629417,0.227749029388401,0.267857058002256,0.31739585806577,0.28596272697236,0.191620717572225,0.158624161650666,0.0977529663037372,0.172646731716573,0.138474538071772,0.252018373488103
